hashtag	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_hashtags_in_C	count_H_entire_dataset	count_hashtags_entire_dataset
freshresist	 1266675567774097409	70.80	.04	.0005649	1	23	50	88498
ukrainewar	 1266675567774097409	29.20	.13	.0044520	3	23	394	88498
putinisawarcriminal	 1266675567774097409	30.51	.04	.0013107	1	23	116	88498
ukrainerussiawar	 1266675567774097409	9.86	.04	.0040565	1	23	359	88498
putinwarcrimes	 1266675567774097409	136.17	.08	.0005875	2	23	52	88498
putin	 1266675567774097409	22.42	.34	.0151641	8	23	1342	88498
russianwarcrimes	 1266675567774097409	25.46	.04	.0015706	1	23	139	88498
shareacorona	 1267221600023334914	4464.28	.05	.0000112	1	20	1	88498
barackobama	 1267221600023334914	2222.22	.05	.0000225	1	20	2	88498
fairwarning	 1267221600023334914	4464.28	.05	.0000112	1	20	1	88498
rrrrrrimilated	 1267221600023334914	4464.28	.05	.0000112	1	20	1	88498
obama	 1267221600023334914	3100.08	.35	.0001129	7	20	10	88498
obamavariant	 1267221600023334914	4464.28	.05	.0000112	1	20	1	88498
obamahascovid	 1267221600023334914	4464.28	.05	.0000112	1	20	1	88498
obamahascorona	 1267221600023334914	4464.28	.05	.0000112	1	20	1	88498
coronacaughtobama	 1267221600023334914	4464.28	.05	.0000112	1	20	1	88498
covidcaughtobama	 1267221600023334914	4464.28	.05	.0000112	1	20	1	88498
realitycheck	 1267221600023334914	632.91	.05	.0000790	1	20	7	88498
vaccine	 1267221600023334914	16.95	.05	.0029492	1	20	261	88498
mrt	 1267221600023334914	2222.22	.05	.0000225	1	20	2	88498
covidisnotover	 1267221600023334914	11.25	.05	.0044407	1	20	393	88498
covid19	 1267221600023334914	1.70	.05	.0292887	1	20	2592	88498
coronavirus	 1267221600023334914	53.96	.05	.0009265	1	20	82	88498
covid	 1267221600023334914	3.56	.25	.0701258	5	20	6206	88498
maskmandates	 1267221600023334914	369.00	.05	.0001355	1	20	12	88498
fateoftheworld	 1267221600023334914	4464.28	.05	.0000112	1	20	1	88498
hepammmmmmis	 1267221600023334914	738.55	.05	.0000677	1	20	6	88498
longcovid	 1267462011153195009	35.22	.72	.0204411	31	43	1809	88498
tinnitus	 1267462011153195009	888.88	.02	.0000225	1	43	2	88498
longcovid	 1267462011153195009	35.22	.72	.0204411	31	43	1809	88498
longcovid	 1267462011153195009	35.22	.72	.0204411	31	43	1809	88498
longcovid	 1267462011153195009	35.22	.72	.0204411	31	43	1809	88498
pots	 1267462011153195009	110.68	.02	.0001807	1	43	16	88498
longcovid	 1267462011153195009	35.22	.72	.0204411	31	43	1809	88498
longcovid	 1267462011153195009	35.22	.72	.0204411	31	43	1809	88498
